"customer_id","experiment_group","name","signup_date","age","country","total_order","total_transaction","aov"
8868,A,Robert Nelson,"2022-04-02",75,NL,1,47.21,47.21
8872,A,Shawn Bishop,"2022-12-02",32,BR,1,15.35,15.35
8874,A,Susan Reynolds,"2022-12-17",46,IN,1,420.87,420.87
8877,B,Anthony Henderson,"2023-08-03",20,SE,3,310.74,103.58
8879,B,Gabrielle Carlson,"2022-12-13",19,DE,2,296.92,148.46
8881,B,Christopher Roman,"2025-10-30",38,AE,2,121.57,60.78
8895,B,Cody Ellis,"2023-05-26",42,FR,2,169.55,84.78
8899,B,Michelle Taylor,"2021-05-01",18,IN,1,60.48,60.48
8900,A,Zachary Hawkins Jr.,"2024-08-20",25,ES,1,307.49,307.49
8919,B,Michael Conner,"2020-12-21",75,MX,4,583.77,145.94
8921,B,Carol Shaw,"2023-05-22",18,PL,2,192.27,96.13
8922,A,Dr. Tammy Martin,"2023-05-02",33,AE,2,111.82,55.91
8927,B,George Acosta,"2022-12-21",28,IN,1,114.89,114.89
8928,A,Nicole Phillips,"2022-12-16",18,US,1,107.54,107.54
8929,B,David Edwards,"2022-04-09",43,GB,1,35.48,35.48
8936,A,Catherine Nguyen,"2021-02-17",58,IN,2,891.7,445.85
8940,A,Raymond Robertson,"2021-06-22",51,BR,3,592.21,197.4
8943,B,Kenneth Ryan MD,"2023-12-28",26,ES,3,43.93,14.64
8946,A,Gabriela Kim,"2022-05-11",46,PL,1,39.9,39.9
8949,B,Kyle Blackwell,"2023-07-31",73,US,1,291.93,291.93
8951,B,Jessica Sims,"2023-02-16",37,FR,1,92.56,92.56
8952,A,Jesse Avila,"2022-02-02",65,GB,2,519.59,259.79
8953,B,Molly Ramirez,"2023-07-08",43,FR,2,768.82,384.41
8955,B,Krystal Rodriguez,"2024-02-13",21,NL,1,631.8,631.8
8960,A,Shannon Miller,"2023-11-26",54,FR,2,425.1,212.55
8964,A,Brett Russell,"2020-10-04",73,BR,1,22.02,22.02
8965,B,Joseph Fuentes,"2025-10-14",67,ES,1,51.86,51.86
8968,A,James Moore,"2022-08-02",66,AU,1,37.22,37.22
8974,A,Bruce Adams,"2023-10-24",52,NL,1,49.91,49.91
8975,B,Julie Thomas,"2024-05-22",43,US,1,188.38,188.38
8976,A,Tina Wood,"2024-09-09",49,GB,1,288.64,288.64
8979,B,Erika Kelly,"2020-06-20",22,NL,1,122.84,122.84
8981,B,Jennifer Rojas,"2025-06-01",70,SG,2,60.12,30.06
8982,A,Carrie Williams,"2020-01-29",68,BR,1,138.49,138.49
8983,B,Daniel Mckee,"2024-03-12",72,US,1,37.65,37.65
8985,B,Regina Hunter,"2022-06-13",74,ES,1,123.6,123.6
8986,A,Jennifer Baker,"2022-05-05",55,US,1,14.55,14.55
8987,B,Peggy Jones,"2025-05-21",43,ES,3,491.98,163.99
8989,B,Veronica Howe,"2021-07-03",20,US,1,39.61,39.61
8994,A,Robert Dickerson,"2022-01-17",61,US,2,354.79,177.39
9003,B,Peter Duffy,"2023-06-26",65,NL,2,57.56,28.78
9007,B,Michael Ashley,"2022-11-02",26,SG,1,46.7,46.7
9008,A,Dakota James,"2023-05-19",72,AU,1,19.7,19.7
9011,B,Maria Burns,"2024-02-20",19,BR,1,13.86,13.86
9015,B,Crystal Steele,"2022-06-07",54,MX,2,700.39,350.19
9017,B,Rachel Barrera,"2023-12-13",35,US,1,18.39,18.39
9018,A,Kathryn Thompson,"2021-01-27",67,US,2,1261.63,630.81
9019,B,Ryan Greene DDS,"2025-07-21",72,AU,2,103.33,51.66
9021,B,Stephanie Brown,"2020-08-26",34,GB,1,165.25,165.25
9024,A,Laura Mathis,"2024-10-26",62,IN,2,462.14,231.07
9028,A,Anthony Mccarty,"2021-06-13",38,DE,1,15.54,15.54
9035,B,Andrew Vega,"2021-04-22",44,BR,1,21.29,21.29
9042,A,Timothy White,"2023-08-12",74,GB,2,46.39,23.2
9044,A,Jacob Sherman,"2025-06-19",51,IN,1,87.31,87.31
9045,B,Michael Garcia,"2022-06-04",19,JP,1,91.6,91.6
9053,B,Bryan Rojas,"2022-02-04",52,DE,1,26.67,26.67
9056,A,Gabrielle Contreras,"2022-03-21",51,NL,2,343.74,171.87
9057,B,Allison Beck,"2020-07-03",18,US,1,33.97,33.97
9060,A,Tiffany Orozco,"2020-03-15",19,AU,1,394.97,394.97
9061,B,Mrs. Alexa Garcia,"2020-05-12",38,ES,2,217.51,108.75
9062,A,John Sosa,"2021-09-05",20,ES,2,335.58,167.79
9063,B,Brian Black,"2023-08-17",59,ES,1,144.15,144.15
9069,B,David Cannon,"2022-01-21",67,DE,1,47.42,47.42
9077,B,Jennifer Olson,"2021-03-08",65,FR,4,406.72,101.68
9082,A,Vanessa Warner,"2020-07-05",40,BR,1,51.54,51.54
9083,B,Lance Campbell,"2020-04-09",29,DE,1,30.12,30.12
9092,A,Stacey Peterson,"2025-04-02",25,GB,1,23.35,23.35
9101,B,Catherine Kane,"2025-08-23",67,US,4,560.83,140.21
9103,B,Adriana Archer,"2023-12-23",31,ES,1,317.36,317.36
9104,A,Scott Johnson,"2024-03-28",39,BR,2,166.34,83.17
9110,A,John Anderson,"2023-11-12",74,SG,1,32.07,32.07
9114,A,David Cox,"2024-04-14",63,FR,1,195.07,195.07
9117,B,Erica Riley,"2022-04-09",69,ES,2,58.73,29.37
9123,B,Caleb Chase PhD,"2023-06-22",45,US,1,42.43,42.43
9126,A,Donna Watson,"2025-06-13",37,NL,1,119.57,119.57
9129,B,Samuel Gibbs,"2022-10-13",51,FR,1,124.56,124.56
9133,B,Kari Tucker,"2021-03-24",18,ES,1,433.31,433.31
9134,A,Brian Ayala,"2020-11-13",20,CA,1,113.58,113.58
9136,A,Elizabeth Atkinson,"2024-04-11",75,MX,1,301.6,301.6
9137,B,Jonathan Rivera,"2021-04-15",44,DE,2,285.43,142.72
9138,A,Rodney Christensen,"2025-10-26",39,IN,1,300.2,300.2
9140,A,Bryce Gonzalez,"2020-10-14",57,FR,2,200.24,100.12
9141,B,Kevin Smith,"2021-12-01",18,US,1,24.08,24.08
9143,B,Nicole Kidd,"2023-11-01",23,US,1,135.91,135.91
9145,B,Craig Rojas,"2021-03-23",36,AE,2,267.24,133.62
9147,B,Douglas Jimenez,"2025-03-12",23,BR,1,61.97,61.97
9156,A,Michelle King,"2024-08-16",54,CA,2,100.17,50.08
9162,A,Kristina Rangel,"2024-07-31",71,AU,1,69.52,69.52
9163,B,Paul Peters,"2020-09-23",53,JP,1,34.33,34.33
9176,A,Theodore Lane,"2023-12-07",33,MX,4,443.19,110.8
9179,B,Edward Lindsey,"2021-05-16",67,GB,3,253.39,84.46
9180,A,Laura Anderson,"2020-12-14",58,US,1,71.89,71.89
9182,A,Colleen Long,"2022-11-17",75,SG,3,174.8,58.27
9183,B,Amanda Roberson,"2024-03-12",45,US,3,432.08,144.03
9184,A,Christopher Lewis,"2022-10-22",58,US,1,49.37,49.37
9191,B,Paul Parker,"2023-07-19",38,IN,1,21.77,21.77
9194,A,Timothy Bernard,"2020-12-10",38,AE,1,32.05,32.05
9195,B,Erik Tran,"2025-08-30",42,BR,1,453.05,453.05
9196,A,Kimberly Alexander,"2024-10-16",24,AU,1,242.04,242.04
9197,B,Donald Krueger,"2024-05-05",55,IN,2,246.85,123.43
9198,A,Joshua Taylor,"2023-03-16",51,ZA,1,35.2,35.2
9199,B,Stephanie Ramirez,"2022-12-03",62,US,2,409.37,204.69
9201,B,Melissa Schneider,"2021-06-14",53,GB,2,293.67,146.83
9204,A,Yvonne Powers,"2020-05-05",57,GB,2,92.77,46.39
9211,B,Brian Austin,"2022-04-15",32,US,1,107.81,107.81
9214,A,Jane Gilbert,"2021-11-01",50,GB,3,769.19,256.4
9216,A,Stephen Hopkins,"2022-08-23",48,CA,1,36.81,36.81
9222,A,Sabrina Webb,"2024-10-11",45,FR,2,163.45,81.72
9223,B,Kristen Hernandez,"2023-10-18",38,CA,1,61.39,61.39
9224,A,Barbara Turner,"2025-02-11",60,US,1,38.7,38.7
9225,B,Scott Wagner,"2021-12-03",22,IN,2,198.47,99.23
9227,B,Scott Brown,"2025-04-02",57,SG,1,244.23,244.23
9230,A,Donald Davis,"2023-08-19",48,US,1,74.32,74.32
9232,A,Manuel King,"2023-07-24",36,IN,1,207.47,207.47
9234,A,Bobby Burns,"2024-04-17",28,BR,3,275.21,91.74
9235,B,Linda Moore,"2025-10-27",20,FR,1,220.35,220.35
9239,B,Michael Drake,"2023-07-05",22,US,1,15.33,15.33
9241,B,Omar Scott,"2024-04-18",18,CA,3,588.43,196.14
9242,A,Richard Robinson,"2023-09-24",63,AE,3,313.12,104.37
9243,B,Shari Hodge,"2020-09-05",73,GB,2,251.81,125.9
9245,B,Ashley Fields,"2023-07-14",72,JP,1,158.17,158.17
9248,A,Gail Jackson,"2023-04-17",67,JP,1,107.54,107.54
9250,A,Toni Johnson,"2025-09-15",36,IN,1,28.89,28.89
9251,B,Edward Kennedy,"2022-03-06",69,IN,2,311.22,155.61
9252,A,Richard Alvarez,"2021-06-26",37,BR,2,314.69,157.35
9253,B,Richard Cooke,"2020-12-27",31,SG,1,23.75,23.75
9257,B,Angela Alvarado,"2024-05-09",68,MX,1,115.39,115.39
9264,A,Thomas Burgess,"2024-09-01",56,FR,1,339.46,339.46
9265,B,Walter Gutierrez,"2020-07-25",53,FR,2,142.07,71.03
9268,A,Gabriel Cantrell,"2024-12-30",31,US,2,130.48,65.24
9269,B,Adrian Watson,"2022-06-29",74,IN,1,51.52,51.52
9276,A,Patrick Lawson,"2023-07-31",71,US,1,213.99,213.99
9285,B,Mr. Seth Bailey,"2022-01-14",43,BR,1,103.26,103.26
9289,B,Daniel Johnson,"2023-04-03",60,DE,1,58.26,58.26
9290,A,Tina Walker,"2023-07-25",50,GB,2,135.36,67.68
9292,A,Leslie Walter,"2025-08-29",57,GB,2,296.02,148.01
9294,A,Matthew Reed,"2023-03-07",55,BR,1,132.74,132.74
9298,A,Glen Silva,"2020-02-09",43,CA,1,27.11,27.11
9300,A,Christina Smith,"2024-01-30",43,CA,2,436.46,218.23
9310,A,Emily King,"2022-07-07",40,ZA,2,53.75,26.88
9312,A,Audrey Woods,"2025-04-02",70,ES,2,142.89,71.44
9325,B,Carol Wheeler,"2024-06-16",57,JP,1,18.9,18.9
9334,A,Denise Booker,"2022-09-02",72,US,1,177.66,177.66
9335,B,Terri Strong,"2025-07-29",58,AE,4,898.52,224.63
9337,B,Brady Harper,"2025-10-05",66,ZA,3,502.61,167.54
9338,A,Heather Soto,"2025-02-14",35,SG,2,160.01,80.01
9340,A,Joseph Key,"2024-05-19",70,BR,4,174.63,43.66
9343,B,Randy Schroeder,"2023-08-03",72,IN,2,53.92,26.96
9344,A,Mark Glover,"2021-11-24",36,US,2,225.78,112.89
9347,B,Rebecca Edwards,"2023-03-11",63,GB,1,71.9,71.9
9348,A,Brian Hamilton,"2025-07-23",70,US,4,344.5,86.12
9350,A,Rachael Leblanc,"2024-04-25",31,ES,1,142.7,142.7
9352,A,Nicholas Smith,"2020-01-23",46,ES,1,29.17,29.17
9354,A,Brandon Moon,"2023-05-18",31,PL,1,13.9,13.9
9355,B,Laura Johnson,"2024-09-24",37,US,1,58.24,58.24
9358,A,Erin Smith,"2025-10-16",45,JP,2,187.79,93.9
9360,A,Deborah Martinez,"2021-11-21",56,US,4,150.03,37.51
9361,B,Pamela Becker MD,"2022-04-18",54,JP,1,183.2,183.2
9367,B,Mark Green,"2025-04-26",25,MX,2,239.01,119.5
9369,B,Matthew Lane,"2025-10-29",25,IN,1,239.33,239.33
9371,B,Tina Ward,"2022-06-12",39,US,2,277.24,138.62
9374,A,Leslie Crawford,"2024-04-27",42,US,1,86.46,86.46
9381,B,Amy Castaneda,"2025-03-31",44,GB,3,355.06,118.35
9383,B,Elaine Jackson,"2021-09-08",33,BR,1,128.56,128.56
9387,B,Sonya Williams,"2024-10-04",24,BR,1,83.56,83.56
9388,A,Patrick Santana,"2025-01-17",43,SG,1,65.07,65.07
9390,A,Melanie Padilla,"2023-05-03",73,FR,1,71.79,71.79
9391,B,Joseph Kramer,"2024-03-15",72,SG,2,270.51,135.26
9392,A,Denise Dawson,"2024-07-13",72,US,2,59.39,29.69
9394,A,Nicole Hurley,"2020-12-17",38,GB,1,138.25,138.25
9398,A,Sherry Keller,"2023-08-12",34,GB,1,390.6,390.6
9399,B,Jermaine Horton,"2022-11-23",35,PL,1,199.35,199.35
9406,A,Rebecca Marshall,"2020-07-06",48,US,1,161.75,161.75
9411,B,Levi Lewis,"2025-02-23",25,US,4,389.7,97.43
9413,B,Austin Franco,"2022-09-27",32,ZA,1,637.25,637.25
9414,A,Kimberly Taylor,"2025-03-21",59,CA,1,78.78,78.78
9415,B,Kelly Montgomery,"2023-11-02",74,DE,2,271.59,135.8
9416,A,Blake Medina,"2021-12-19",18,FR,2,89.2,44.6
9420,A,Gregory Powell,"2023-10-25",27,SG,1,81.67,81.67
9421,B,Jordan Anderson,"2025-04-12",70,US,1,206.96,206.96
9422,A,Lawrence Miller,"2020-06-30",72,GB,1,56.84,56.84
9423,B,Jacqueline Bell,"2022-02-20",36,GB,1,623.72,623.72
9426,A,Jason Holmes,"2021-01-08",28,US,1,25.02,25.02
9431,B,Jessica King,"2023-06-07",40,GB,1,67.48,67.48
9433,B,Desiree Beck,"2022-03-26",32,FR,1,50.14,50.14
9437,B,Timothy David,"2022-03-02",41,FR,2,27.18,13.59
9439,B,Sandra Evans,"2025-01-04",66,IN,1,39.09,39.09
9440,A,Brian Anderson,"2022-08-26",22,SE,1,124.65,124.65
9441,B,Mackenzie Griffin,"2023-10-13",56,NL,1,49.67,49.67
9446,A,Javier Webb,"2022-12-04",65,MX,2,255.45,127.72
9448,A,Daniel Young,"2022-02-09",57,US,2,139.96,69.98
9450,A,Benjamin Salazar MD,"2020-12-23",63,IN,1,491.56,491.56
9465,B,Victor Davis,"2022-08-08",21,JP,1,19.35,19.35
9469,B,Brent Davis,"2021-10-05",29,MX,1,142.62,142.62
9472,A,Nicole Woods,"2025-03-03",61,CA,1,40.82,40.82
9474,A,Richard Hudson,"2023-04-21",63,US,1,101.79,101.79
9475,B,Dr. Connie Clark,"2022-10-27",68,AU,1,145.72,145.72
9476,A,Sandra Jenkins,"2020-09-12",68,IN,1,109.76,109.76
9482,A,Samuel Gallegos,"2024-10-24",32,BR,1,44.95,44.95
9489,B,Jennifer Nash,"2022-02-14",34,GB,1,258.71,258.71
9491,B,Robin Harvey,"2021-10-11",29,FR,1,13.92,13.92
9492,A,Cheryl Nixon,"2023-06-18",20,NL,1,401.32,401.32
9493,B,Jackie Williams,"2020-10-07",75,FR,1,721.12,721.12
9494,A,Alexandra Myers,"2020-04-26",38,MX,1,634.88,634.88
9498,A,Bryan Bonilla,"2025-03-22",47,AE,1,12.94,12.94
9501,B,Brandon Walters,"2021-04-21",63,MX,1,276.36,276.36
9504,A,Heather Price,"2024-11-06",37,US,1,135.14,135.14
9505,B,Mary Spencer,"2020-06-11",55,BR,2,534.97,267.48
9510,A,Rose Ruiz,"2023-02-08",33,SE,2,666.84,333.42
9512,A,Katherine Francis,"2025-07-31",36,GB,1,83.26,83.26
9515,B,Erica Rivera,"2025-05-29",51,PL,3,759.5,253.17
9521,B,Zachary Brown,"2021-01-30",66,NL,1,23.11,23.11
9522,A,Lori Holland,"2025-03-30",18,FR,1,66.31,66.31
9524,A,Allen Watson,"2024-06-25",21,DE,1,69.83,69.83
9532,A,James Santana,"2024-02-17",34,US,1,14.6,14.6
9535,B,Paige Williams,"2024-10-14",18,US,1,79.96,79.96
9536,A,Barbara Benson,"2025-05-14",62,IN,1,32.98,32.98
9539,B,Dennis Gardner,"2024-09-08",26,FR,3,437.45,145.82
9541,B,Susan Berg,"2024-02-06",38,AU,3,577.86,192.62
9542,A,Katrina Frazier,"2020-11-17",61,ZA,2,804.92,402.46
9549,B,Christine Rivera,"2020-09-27",65,JP,1,102.58,102.58
9550,A,Jaclyn Rodriguez,"2023-11-24",48,AU,2,141.41,70.7
9552,A,David Martinez,"2022-02-24",46,MX,2,48.85,24.43
9557,B,Jesus Phillips,"2025-01-25",20,JP,1,103.26,103.26
9558,A,Monica Wright,"2020-08-23",45,MX,2,142.87,71.43
9560,A,Nicholas Neal,"2024-06-01",75,US,1,94.81,94.81
9561,B,Jason Valdez,"2025-02-17",75,ES,1,49.82,49.82
9562,A,Shawn Ramirez,"2020-05-05",43,FR,1,83.26,83.26
9565,B,Daniel Marsh,"2020-03-29",72,IN,1,358.71,358.71
9567,B,Jeanette Roberts,"2023-01-31",20,US,2,170.3,85.15
9572,A,Kimberly Hansen,"2025-06-14",26,US,1,108.13,108.13
9573,B,Katherine Lee,"2023-07-17",30,ZA,5,1978.0,395.6
9584,A,Benjamin Coleman,"2024-10-23",23,FR,1,14.42,14.42
9586,A,Brian Gray,"2024-10-05",36,US,1,75.09,75.09
9588,A,Lydia Patterson MD,"2021-04-29",26,ES,2,280.48,140.24
9589,B,Miss Kendra Vega DVM,"2021-06-06",51,ES,5,342.25,68.45
9590,A,Anthony Brown,"2024-10-18",65,FR,2,157.64,78.82
9596,A,Colleen Davis,"2023-02-01",57,US,2,254.88,127.44
9600,A,Kaitlyn Saunders,"2021-04-14",68,BR,2,634.41,317.21
9601,B,Katie Smith,"2022-07-27",24,AE,3,315.7,105.23
9605,B,Wendy Boone,"2020-03-28",25,FR,1,94.25,94.25
9607,B,Kenneth Benton,"2020-10-06",40,AU,1,262.25,262.25
9623,B,Stephanie Adkins,"2020-07-31",72,IN,4,571.98,142.99
9624,A,Mark Mullins,"2022-11-15",48,DE,1,520.12,520.12
9632,A,William Shaw,"2024-10-15",56,AU,1,415.43,415.43
9637,B,Tricia Brown,"2024-01-30",36,AU,1,47.06,47.06
9641,B,Michael Weiss,"2022-12-20",55,SE,1,176.99,176.99
9646,A,Ryan Hanson,"2021-03-28",32,CA,4,636.79,159.2
9651,B,Jason Robbins,"2021-08-16",30,MX,2,221.56,110.78
9652,A,Linda Jones,"2022-07-30",33,DE,2,51.59,25.8
9659,B,David Carey,"2024-04-17",55,AU,1,35.69,35.69
9663,B,Barbara Johnson,"2023-04-08",67,US,1,277.26,277.26
9665,B,Stacy Hicks,"2023-11-19",18,SG,1,73.02,73.02
9666,A,Cheryl Lester,"2020-04-12",69,JP,1,38.32,38.32
9671,B,Blake Booker,"2024-04-15",51,IN,1,66.22,66.22
9675,B,Laura Morton,"2022-10-05",26,FR,2,1080.72,540.36
9677,B,Melissa Miller,"2024-11-05",18,SG,1,30.96,30.96
9678,A,Ryan Hart,"2022-06-12",31,IN,1,55.9,55.9
9679,B,Scott Golden,"2024-05-01",48,GB,2,70.04,35.02
9683,B,Daniel Arnold,"2024-05-24",27,NL,1,576.3,576.3
9688,A,Herbert Herrera,"2020-10-12",43,ES,1,65.59,65.59
9690,A,Alfred Jackson,"2020-11-03",28,AE,1,28.57,28.57
9691,B,Richard Carpenter,"2021-01-06",46,BR,2,121.96,60.98
9694,A,Andrew Torres,"2021-09-09",49,US,2,164.91,82.45
9700,A,Evelyn Hawkins DDS,"2023-10-04",56,SE,1,40.17,40.17
9701,B,Chelsea Carr,"2021-11-04",68,SG,1,315.13,315.13
9705,B,Timothy Kramer,"2020-05-17",62,CA,1,111.27,111.27
9710,A,James Clark,"2021-06-14",53,SE,1,51.96,51.96
9713,B,Mark Cochran,"2021-05-24",66,US,4,315.54,78.89
9716,A,Olivia Johnson,"2023-08-19",60,SG,1,32.18,32.18
9718,A,Whitney Holloway,"2020-04-04",50,US,2,1046.81,523.41
9719,B,Nicole Smith,"2024-06-28",26,BR,2,274.9,137.45
9728,A,Christopher Franco,"2025-03-15",35,GB,1,23.4,23.4
9732,A,Jennifer Anderson,"2025-10-28",29,MX,1,95.18,95.18
9734,A,Joshua Stone,"2025-08-27",51,US,1,232.79,232.79
9735,B,Thomas Williams,"2024-02-24",35,MX,1,1319.88,1319.88
9737,B,Mary Jones,"2022-01-13",68,US,2,172.17,86.09
9742,A,Patrick Montgomery,"2022-04-16",68,US,2,381.83,190.92
9745,B,Kathleen Wood,"2025-05-13",31,DE,4,355.26,88.81
9746,A,Rebecca Moore,"2022-11-20",74,FR,1,151.84,151.84
9748,A,Heather Miller,"2021-12-06",41,GB,2,275.0,137.5
9749,B,Patrick Maynard,"2022-09-26",71,GB,1,456.0,456.0
9751,B,Connie Moore,"2024-06-19",53,NL,2,589.45,294.73
9757,B,Evan Rice,"2025-10-30",71,IN,2,147.15,73.57
9759,B,Beth Stone,"2021-09-09",44,IN,1,238.78,238.78
9766,A,Claire Lopez,"2022-09-18",26,MX,2,389.77,194.88
9778,A,Amanda Crawford,"2020-09-06",50,NL,2,339.92,169.96
9780,A,Wendy Allen,"2025-02-02",55,PL,2,288.27,144.14
9782,A,Parker Crawford,"2023-02-05",51,NL,4,479.67,119.92
9785,B,Shannon Snow,"2023-07-22",58,SG,2,196.65,98.33
9790,A,Christopher Huff,"2023-12-18",72,BR,2,94.23,47.11
9793,B,Paul Robinson,"2021-03-13",37,MX,1,21.1,21.1
9795,B,Haley Jackson,"2021-11-10",36,FR,2,468.93,234.47
9799,B,Johnny Rogers,"2024-09-15",50,US,1,57.49,57.49
9804,A,Amanda Rowland,"2022-11-19",53,DE,2,314.73,157.36
9806,A,Richard Brown,"2024-06-23",39,US,1,76.28,76.28
9810,A,Parker Williams,"2020-12-29",57,IN,1,213.04,213.04
9815,B,Mary Burns,"2020-11-11",28,DE,4,132.2,33.05
9817,B,Amber Allen,"2022-03-04",22,AU,2,937.14,468.57
9818,A,Donna Hughes,"2021-10-20",68,DE,1,122.25,122.25
9819,B,Daniel Martin,"2023-06-16",48,MX,1,82.29,82.29
9821,B,Paul Garcia DDS,"2023-08-06",53,US,1,87.39,87.39
9826,A,Jeffrey Smith,"2024-04-23",26,US,1,310.22,310.22
9829,B,Jessica Morrow,"2024-12-31",62,BR,1,131.89,131.89
9835,B,Steven Wilkinson,"2023-12-24",71,US,1,34.29,34.29
9836,A,Colleen Ingram,"2022-01-11",21,IN,2,299.18,149.59
9838,A,Randall Proctor,"2022-01-13",20,CA,2,315.34,157.67
9839,B,Gina Davis,"2021-07-16",51,MX,2,498.92,249.46
9840,A,Lucas Kirby,"2020-11-04",62,US,1,32.23,32.23
9841,B,Michael Johnson,"2023-05-04",48,ES,1,46.4,46.4
9844,A,Adam Chaney,"2020-07-10",42,CA,2,629.74,314.87
9848,A,Debbie Espinoza,"2022-12-14",30,US,2,581.17,290.58
9852,A,Brian Foley MD,"2021-07-01",75,US,2,95.26,47.63
9854,A,Michael Davis,"2023-07-18",23,BR,1,81.87,81.87
9856,A,Heather Russo,"2020-03-21",29,US,3,61.33,20.44
9859,B,Scott Harding,"2023-04-20",47,DE,1,323.34,323.34
9864,A,Brendan Cabrera,"2021-05-01",25,MX,2,257.16,128.58
9865,B,Mr. Timothy Stephenson,"2024-01-16",55,IN,1,143.84,143.84
9867,B,Carlos Harrison,"2022-10-03",69,IN,1,121.59,121.59
9874,A,Michael Anderson,"2024-08-13",60,ZA,1,135.14,135.14
9878,A,Shane Smith,"2024-06-30",72,NL,1,55.64,55.64
9879,B,Antonio Schultz,"2024-01-25",46,DE,2,312.46,156.23
9880,A,Kimberly Levy,"2024-09-25",43,JP,1,10.97,10.97
9884,A,Karen Le,"2025-05-30",41,ZA,1,111.26,111.26
9895,B,Emily Vang,"2021-07-25",46,JP,2,149.58,74.79
9896,A,Charles Morris,"2023-01-31",75,GB,2,80.7,40.35
9908,A,Diana Knight,"2025-01-25",66,US,2,483.99,242.0
9909,B,Chelsea Reyes,"2025-05-04",18,BR,1,90.91,90.91
9910,A,Melissa Hart,"2025-06-10",72,MX,1,103.68,103.68
9913,B,Christopher Curtis,"2025-07-24",18,AU,1,249.35,249.35
9914,A,Pamela Taylor,"2022-02-21",34,BR,1,28.84,28.84
9916,A,Deborah Moore,"2024-08-31",72,GB,1,195.1,195.1
9922,A,Cindy Phillips,"2024-06-07",67,FR,2,544.89,272.44
9923,B,Zachary Moody,"2024-08-14",20,GB,2,210.94,105.47
9930,A,James Stokes,"2025-07-29",33,BR,1,105.35,105.35
9933,B,Mark Cruz,"2020-11-23",59,ES,2,249.11,124.55
9938,A,Debra Wilson,"2020-04-06",40,US,2,484.36,242.18
9940,A,Shane Church,"2025-10-04",62,NL,1,40.73,40.73
9941,B,Joseph Collins,"2020-08-10",42,BR,2,311.88,155.94
9946,A,Raven Smith,"2023-01-05",52,GB,3,344.96,114.99
9949,B,Carla Pierce,"2023-04-11",27,JP,3,345.37,115.12
9953,B,Kathryn Carlson,"2022-07-11",70,ES,2,97.74,48.87
9956,A,Daniel Robinson,"2023-10-01",56,US,1,33.97,33.97
9959,B,Katie Castro,"2020-05-07",27,BR,3,539.62,179.87
9963,B,Andres Martinez,"2024-02-26",52,MX,3,782.89,260.96
9966,A,Kathleen Lopez,"2024-01-04",36,BR,1,63.25,63.25
9978,A,Tracy Taylor,"2023-08-29",50,US,1,69.77,69.77
9980,A,Justin Ellis,"2024-10-16",37,SE,1,53.94,53.94
9987,B,Melinda Mcguire,"2020-10-03",72,DE,1,147.14,147.14
9988,A,Joseph Schneider,"2021-04-10",58,NL,1,193.0,193.0
9989,B,Jimmy Reeves,"2021-05-04",69,DE,2,149.65,74.83
9990,A,Aaron Davis,"2024-05-11",49,FR,2,292.68,146.34
10000,A,Stacy Klein,"2022-04-19",68,CA,1,150.46,150.46
10004,A,Gary Black,"2021-12-15",55,JP,1,33.36,33.36
10006,A,Amy Phillips,"2021-01-09",55,AU,1,71.95,71.95
10017,B,Christopher Brown,"2025-07-13",71,SG,3,115.42,38.47
10021,B,Maureen Soto,"2025-06-27",54,US,1,18.25,18.25
10023,B,Antonio Hamilton,"2020-02-22",34,AU,2,96.96,48.48
10031,B,Daniel Lee,"2025-03-13",62,SE,1,212.13,212.13
10032,A,Robin Kim,"2024-08-26",48,NL,3,171.01,57.0
10036,A,Robert Lambert,"2021-07-09",35,MX,1,79.76,79.76
10037,B,James Rojas,"2022-05-14",26,IN,1,80.09,80.09
10042,A,Heather Lewis,"2023-11-15",60,DE,2,680.25,340.13
10043,B,Charles Ross,"2020-01-22",74,AU,2,1083.73,541.86
10045,B,Courtney Pace,"2022-11-11",69,BR,2,539.1,269.55
10047,B,Daniel Cruz,"2025-07-13",23,BR,1,17.19,17.19
10048,A,Erica Valdez,"2020-01-04",59,US,1,361.44,361.44
10057,B,Randy Santana,"2020-08-02",41,AE,2,324.22,162.11
10059,B,Carrie Stanton,"2020-01-06",18,GB,1,302.89,302.89
10061,B,Stephen Cox,"2020-09-13",75,JP,1,405.54,405.54
10065,B,Kristina Johnson,"2022-01-22",30,SG,3,89.37,29.79
10067,B,Melissa Larsen,"2022-12-25",59,JP,1,23.23,23.23
10068,A,Cassandra Butler,"2022-02-08",19,ES,1,30.71,30.71
10070,A,Natasha Vega,"2022-02-10",39,MX,2,635.84,317.92
10078,A,Andrew Roach,"2025-04-12",37,CA,1,38.71,38.71
10093,B,Molly Patel,"2021-10-10",48,PL,2,258.59,129.29
10095,B,Christopher Johnson,"2022-01-07",46,JP,4,190.47,47.62
10096,A,Sheila Day,"2020-02-20",53,DE,1,60.64,60.64
10097,B,Cindy Turner,"2020-06-02",59,US,1,44.2,44.2
10101,B,Ryan Chung,"2025-02-12",75,SG,1,112.0,112.0
10104,A,Lauren Clark,"2021-04-11",70,FR,3,397.31,132.44
10107,B,Thomas Mitchell,"2025-07-19",31,DE,1,36.96,36.96
10111,B,Dr. Sandra Diaz,"2023-12-13",47,AU,2,221.61,110.81
10119,B,Kenneth Crawford,"2021-12-05",75,MX,2,171.07,85.54
